corpus_id,title,authors,year,field
26870065,The authors reply.,"Paul D Sheeran , Pilar  Anton-Martin , Marita T Thompson , Anne C Fischer , Donna  Taylor , James A Thomas ",2015,Medicine
15381427,The authors reply,"Nadir  Yehya , Sabah  Servaes , Neal J.  Thomas ",2015,Medicine
11743321,The authors reply,"Nadir  Yehya , Neal J.  Thomas ",2017,Medicine
32248671,The authors reply.,"Simon  Erickson , Lincoln S Smith , Robinder G Khemani , Douglas F Willson , Philippe  Jouvet , Neal J Thomas ",2015,Medicine
29302977,DENTAL radiography and darkroom procedure; common faults and how to avoid them.,,1951,Medicine
40433954,DENTAL radiography and darkroom procedure; common faults and how to avoid them.,,1951,Medicine
31336391,DENTAL radiography and darkroom procedure; common faults and how to avoid them.,,1951,Medicine
42635688,DENTAL radiography and darkroom procedure; common faults and how to avoid them.,,1951,Medicine
21088617,DENTAL radiography and darkroom procedure: common faults and how to avoid them.,,1951,Medicine
33610585,DENTAL radiography and darkroom procedure; common faults and how to avoid them.,,1951,Medicine
26262274,Multiplication of Mycobacterium lepraemurium in Cell-free Liquid Medium,MASAHIRO  NAKAMURA ,1973,"Biology, Medicine"
90317803,Multiplication of Mycobacterium lepraemurium in cell-free liquid medium,MASAHIRO  NAKAMURA ,1973,Chemistry
36086158,Multiplication of Mycobacterium lepraemurium in Cell-free Liquid Medium,Masahiro  Nakamura ,1973,Biology Medicine
90915026,Multiplication of Mycobacterium lepraemurium in cell-free liquid medium,MASAHIRO  NAKAMURA ,1973,Biology
90898869,Multiplication of Mycobacterium lepraemurium in cell-free liquid medium,MASAHIRO  NAKAMURA ,1973,Chemistry
46610902,Multiplication of Mycobacterium lepraemurium in Cell-free Liquid Medium,MASAHIRO  NAKAMURA ,1975,Chemistry Biology Medicine
177564896,Report on practice of medicine,Henry T.  Bewley ,1897,
177580802,Report on practice of medicine,Henry T.  Bewley ,1900,
72210031,Report on practice of medicine,Henry T.  Bewley ,1899,
177616881,Report on practice of medicine,Henry T.  Bewley ,1898,
177593113,Report on practice of medicine,Henry T.  Bewley ,1898,
177570302,Report on practice of medicine,"Henry T.  Bewley , H.  Guleke , F. E.  Hopkins , Walter C.  Wood ",1900,
3260868,Novel human pathological mutations. Gene symbol: COL1A2. Disease: osteogenesis imperfecta IV.,"Hsiang-Yu  Lin , Chih-Kuang  Chuang , Shuan-Pei  Lin ",2010,"Medicine, Biology"
32241412,Novel human pathological mutations. Gene symbol: COL1A2. Disease: osteogenesis imperfecta I.,"Hsiang-Yu  Lin , Shuan-Pei  Lin , Chih-Kuang  Chuang ",2010,Medicine
42286341,Novel human pathological mutations. Gene symbol: COL1A2. Disease: osteogenesis imperfecta IV.,"Hsiang-Yu  Lin , Shuan-Pei  Lin , Chih-Kuang  Chuang ",2010,Medicine
6885866,Novel human pathological mutations. Gene symbol: COL1A2. Disease: osteogenesis imperfecta I.,"Hsiang-Yu  Lin , Shuan-Pei  Lin , Chih-Kuang  Chuang ",2010,Medicine
35365838,Novel human pathological mutations. Gene symbol: COL1A2. Disease: Osteogenesis imperfecta III.,"Hsiang-Yu  Lin , Shuan-Pei  Lin ",2010,Medicine
36444727,Novel human pathological mutations. Gene symbol: COL1A2. Disease: osteogenesis imperfecta IV.,"Hsiang-Yu  Lin , Shuan-Pei  Lin , Chih-Kuang  Chuang ",2010,Medicine
37004454,Therapeutic rounds at The Milton S. Hershey Medical Center.,D W Schneck ,1982,Medicine
27446954,Therapeutic rounds at the Milton S. Hershey Medical Center.,D W Schneck ,1982,Medicine
32241010,Therapeutic rounds at the Milton S. Hershey Medical Center.,D W Schneck ,1983,Medicine
11946355,Therapeutic rounds at the Milton S. Hershey Medical Center. Case 18.,D W Schneck ,1983,Medicine
26763574,Therapeutic rounds at The Milton S. Hershey Medical Center.,D W Schneck ,1982,Medicine
26327447,Therapeutic rounds at The Milton S. Hershey Medical Center.,D W Schneck ,1983,Medicine
19151973,NOTES on federal grants.,,1952,Medicine
36357062,NOTES on federal grants.,,1952,Medicine
46249959,NOTES on federal grants.,,1952,Medicine
40303154,NOTES on federal grants.,,1951,Medicine
45386324,NOTES on federal grants.,,1952,Medicine
29049368,NOTES on federal grants.,,1952,Medicine
195243525,Future meetings related to stress management,,1995,
195243736,Future Meetings Related to Stress Management,,1994,
195242325,Future meetings related to stress management,,1995,
195242262,Future Meetings Related to Stress Management,,1994,
195243512,Future Meetings Related to Stress Management,,1994,
195243547,Future Meetings Related to Stress Management,,1994,
87876870,Developmental Mechanics of Fucaceous Algae XI.,Singo  Nakazawa ,1958,Biology
87531848,Developmental Mechanics of Fucaceous Algae X,Singo  Nakazawa ,1958,Chemistry
88364521,Developmental Mechanics of Fucaceous Algae XV,Singo  NAKAZAWA ,1960,Biology
88310987,Developmental Mechanics of Fucaceous Algae IX,Singo  NAKAZAWA ,1958,Chemistry
87529269,Developmental Mechanics of Fucaceous Algae IV,Singo  Nakazawa ,1957,Biology
87462814,Developmental Mechanics of Fucaceous Algae II,Singo  NAKAZAWA ,1957,Chemistry
52130379,Summary of New Publications,  None ,1858,
52126029,Summary of New Publications,  None ,1858,
52118327,Summary of New Publications,  None ,1860,
52117308,Summary of New Publications,  None ,1859,
52115902,Summary of New Publications,  None ,1859,
52124191,Summary of New Publications,  None ,1858,
51654912,The art of engineering,,1964,Engineering
51650438,The art of engineering,,1964,
51661199,The art of engineering,,1964,
51663030,The art of engineering,,1964,
51660984,The art of engineering,,1964,Engineering
51668569,The art of engineering,,1964,
189911331,Heat treating newsline … items of interest to JHT readers,,1989,
189911940,Heat treating newsline … items of interest to JHT readers,,1989,
189910542,Heat treating newsline ... Items of interest to JHT readers,,1990,
189908847,Heat treating newsline … items of interest to JHT readers,,1990,
189911121,Heat treating newsline … items of interest to JHT readers,,1988,
189911281,Heat treating newsline … items of interest to JHT readers,,1988,
97679786,331. Experiments on the synthesis of substances related to the sterols. Part XVIII,"D. A. Peak , R.  Robinson ",1937,Chemistry
98670027,354. Experiments on the synthesis of substances related to the sterols. Part XXVIII,"Robert  Robinson , J. M. C. Thompson ",1939,Chemistry
94988236,243. Experiments on the synthesis of substances related to the sterols. Part XVII. 8-Methylhydrindan-1-one,"Robert  Robinson , James  Walker ",1937,Chemistry
95995437,380. Experiments on the synthesis of substances related to the sterols. Part XXVI,"Robert  Robinson , J. M. C. Thompson ",1938,Chemistry
96027601,32. Experiments on the synthesis of substances related to the sterols. Part XIX,"Robert  Robinson , James  Walker ",1938,Chemistry
96653881,379. Experiments on the synthesis of substances related to the sterols. Part XXV,"K. H. Lin , Robert  Robinson ",1938,Chemistry
157143841,"Alien Registration- Bolduc, Lea (Lewiston, Androscoggin County)",Lea  Bolduc ,1940,Political Science
157551111,"Alien Registration- Bolduc, Alfred (Lewiston, Androscoggin County)",Alfred  Bolduc ,1940,Political Science
157830603,"Alien Registration- Bolduc, Irenee (Lewiston, Androscoggin County)",Irenee  Bolduc ,1940,Political Science
157188396,"Alien Registration- Bolduc, Simone (Lewiston, Androscoggin County)",Simone  Bolduc ,1940,Political Science
157319799,"Alien Registration- Bolduc, Henri (Lewiston, Androscoggin County)",Henri  Bolduc ,1940,Political Science
157767899,"Alien Registration- Bolduc, Joseph (Lewiston, Androscoggin County)",Joseph  Bolduc ,1940,Political Science
32407681,254-255 Research Highlights MH AB.indd,  Gribbin ,2009,
4302497,254-255 Research Highlights MH AB.indd,  Gribbin ,2009,
35432225,254-255 Research Highlights MH AB.indd,  Gribbin ,2009,
4353613,254-255 Research Highlights MH AB.indd,  Gribbin ,2009,
4305428,254-255 Research Highlights MH AB.indd,  Gribbin ,2009,
4343710,254-255 Research Highlights MH AB.indd,  Gribbin ,2009,
189863091,Publisher's Note,Kristin L. MacDonald ,1999,
189863096,Publisher's Note,Kristin L.  MacDonald ,1999,
189862940,Publisher's Note,Kristin L.  MacDonald ,1997,
122064411,"Publisher's Note: TeV-scale string resonances at hadron colliders [Phys. Rev. D71, 016005 (2005)]","Piyabut  Burikham , Terrance  Figy , Tao  Han ",2005,Physics
122487958,TeV-scale string resonances at hadron colliders,"Piyabut  Burikham , Terrance  Figy , Tao  Han ",2005,Physics
122590775,"Publisher's Note: TeV-scale string resonances at hadron colliders [Phys. Rev. D 71, 016005 (2005); 71, 019905 (2005)]","Piyabut  Burikham , Terrance  Figy , Han  Tao ",2005,Physics
16312907,Hadronic Corrections at O(α 2) to the Energy Spectrum of Muon Decay ∗,"A. I. Davydychev , K.  Schilcher , H.  Spiesberger ",2000,
139155483,Chapter-50 Glaucoma and Excimer Laser Refractive Surgery,Mark  Wevill ,2006,Materials Science
138474621,Chapter-24 Glaucoma and Excimer Laser Refractive Surgery,Mark  Wevill ,2007,Materials Science
201283839,Glaucoma and Excimer Laser Refractive Surgery,Mark  Wevill ,2007,Materials Science
78736224,Chapter-41 Future of Minimal Access Surgery,RK  Mishra ,2008,Medicine
201164277,Future of Minimal Access Surgery,RK  Mishra ,2008,Medicine
86558639,Chapter-48 Future of Minimal Access Surgery,RK  Mishra ,2009,Medicine
71661826,Palliative surgery for intestinal obstruction in advanced ovarian cancer,"Stephen C.  Rubin , William J.  Hoskins , Ivor  Benjamin , John L.  Lewis ",1989,Medicine
71239229,Palliative Surgery for Intestinal Obstruction in Advanced Ovarian Cancer,"Stephen C. Rubin , William J. Hoskins , Ivor J. Benjamin , John L. Lewis ",1990,Medicine
22716719,Palliative surgery for intestinal obstruction in advanced ovarian cancer,"Stephen C. Rubin , William J. Hoskins , Ivor J. Benjamin , John L. Lewis ",1989,Medicine
91441381,"Figure 4 from: Xing J-H, Sun Y-F, Han Y-L, Cui B-K, Dai Y-C (2018) Morphological and molecular identification of two new Ganoderma species on Casuarina equisetifolia from China. MycoKeys 34: 93-108. https://doi.org/10.3897/mycokeys.34.22593","Jia-Hui  Xing , Yi-Fei  Sun , Yu-Li  Han , Bao-Kai  Cui , Yu-Cheng  Dai ",2018,Biology
92461573,"Figure 2 from: Xing J-H, Sun Y-F, Han Y-L, Cui B-K, Dai Y-C (2018) Morphological and molecular identification of two new Ganoderma species on Casuarina equisetifolia from China. MycoKeys 34: 93-108. https://doi.org/10.3897/mycokeys.34.22593","Jia-Hui  Xing , Yi-Fei  Sun , Yu-Li  Han , Bao-Kai  Cui , Yu-Cheng  Dai ",2018,Biology
92427533,"Figure 3 from: Xing J-H, Sun Y-F, Han Y-L, Cui B-K, Dai Y-C (2018) Morphological and molecular identification of two new Ganoderma species on Casuarina equisetifolia from China. MycoKeys 34: 93-108. https://doi.org/10.3897/mycokeys.34.22593","Jia-Hui  Xing , Yi-Fei  Sun , Yu-Li  Han , Bao-Kai  Cui , Yu-Cheng  Dai ",2018,Biology
90166929,"Figure 1 from: Xing J-H, Sun Y-F, Han Y-L, Cui B-K, Dai Y-C (2018) Morphological and molecular identification of two new Ganoderma species on Casuarina equisetifolia from China. MycoKeys 34: 93-108. https://doi.org/10.3897/mycokeys.34.22593","Jia-Hui  Xing , Yi-Fei  Sun , Yu-Li  Han , Bao-Kai  Cui , Yu-Cheng  Dai ",2018,Biology
49229116,Morphological and molecular identification of two new Ganoderma species on Casuarina equisetifolia from China,"Jia-Hui  Xing , Yi-Fei  Sun , Yu-Li  Han , Bao-Kai  Cui , Yu-Cheng  Dai ",2018,"Medicine, Biology"
189863352,PUBLISHER'S NOTE,Kristin L.  MacDonald ,1998,
189862919,PUBLISHER'S NOTE,Kristin L.  MacDonald ,1998,
189863217,PUBLISHER'S NOTE,Kristin L.  MacDonald ,1997,
189862866,PUBLISHER'S NOTE,Kristin L.  MacDonald ,1998,
189863345,PUBLISHER'S NOTE,Kristin L.  MacDonald ,1998,
128463458,"Intensive Cultural Resource Survey of the Amoco Champlin 231D #1 Well Location and Access, Sweetwater County, Wyoming","Gil  Cobb , Mark  McCallum ",1980,Geography
128471141,"Intensive Cultural Resource Survey of the Amoco Champlin 254-C Well Location and Access, Sweetwater County, Wyoming","Mark  McCallum , Alfred  Hobbs ",1980,Geography
128881809,"Intensive Cultural Resource Survey of the Champlin 259 C#1 Well Location and Access, Sweetwater County, Wyoming","Gil  Cobb , Doug  Kullen ",1980,Geography
128708242,"Intensive Cultural Resource Survey of the Amoco Champlin 254-B Well Location and Access Route, Sweetwater County, Wyoming","Alfred  Hobbs , Gary  Glover ",1980,Geography
128481791,"Intensive Cultural Resource Survey of the Amoco Champlin 231 B#1 Well Location and Access, Sweetwater County, Wyoming","Gil  Cobb , Alfred  Hobbs ",1980,Geography
38617216,The acute abdomen.,P  THOREK ,1951,Medicine
27007969,The acute abdomen.,P  THOREK ,1950,Medicine
35814911,The acute abdomen.,P  THOREK ,1951,Medicine
19406866,The acute abdomen.,P  THOREK ,1949,Medicine
756502,The acute abdomen.,P  THOREK ,1950,Medicine
34599531,[Basic principles of prosthetics: complete dentures (IV)].,H D Heinenberg ,1986,Medicine
40552782,[Basic principles of prosthetics. Complete dentures (VI)].,H D Heinenberg ,1986,Medicine
38154510,[Basic principles of prosthetics: complete dentures (V)].,H D Heinenberg ,1986,Medicine
1149552,[Basic principles of prosthetics. Complete dentures (VII)].,H D Heinenberg ,1986,Medicine
37692560,[Basic principles of prosthetics: complete dentures (II)].,H D Heinenberg ,1986,Medicine
4398625,23.2 Tech Feat Main MH NEW,L  Bonetta ,2006,Chemistry Medicine
12584164,23.2 Tech Feat Main MH NEW,Laura  Bonetta ,2006,Medicine Chemistry
4357223,23.2 Tech Feat Main MH NEW,Laura  Bonetta ,2006,"Medicine, Chemistry"
4404981,23.2 Tech Feat Main MH NEW,Laura  Bonetta ,2006,Biology Medicine
4387030,23.2 Tech Feat Main MH NEW,L  Bonetta ,2006,Chemistry Medicine
154013515,"A History of Retirement: The Meaning and Function of an American Institution, 1885-1978",William  Graebner ,1982,Political Science Sociology
142855147,"A History of Retirement: The Meaning and Function of an American Institution, 1885-1978","Daniel T. Rodgers , William  Graebner ",1981,Sociology
147063540,"A History of Retirement: The Meaning and Function of an American Institution, 1885-1978.","David R. Dickens , William  Graebner ",1982,Sociology
147209172,"A History of Retirement: The Meaning and Function of an American Institution, 1885-1978","Roy  Lubove , William  Graebner ",1982,Sociology
149743001,"A History of Retirement: The Meaning and Function of an American Institution, 1885-1978","John  Myles , William  Graebner ",1983,Sociology
171717579,Letter to H.B. Stenzel from Calvin Goodrich on 1944-09-15,Calvin  Goodrich ,1944,Philosophy
90825387,Letter to H.B. Stenzel from Calvin Goodrich on 1944-01-31,Calvin  Goodrich ,1944,Biology
172069167,Letter to H.B. Stenzel from Calvin Goodrich on 1943-10-19,Calvin  Goodrich ,1943,Philosophy
92608147,Letter to H.B. Stenzel from Calvin Goodrich on 1943-10-07,Calvin  Goodrich ,1943,Biology
171735507,Letter to H.B. Stenzel from Calvin Goodrich on 1943-10-04,Calvin  Goodrich ,1943,Philosophy
100491624,Substance Number 3 in Chapter 2.1.3,"Karel  Valter , Philippe  Arrizabalaga ",1998,Chemistry
132296107,Substance Number 7 in Chapter 2.1.3,"Karel  Valter , Philippe  Arrizabalaga ",1998,Chemistry
132098772,Substance Number 6 in Chapter 2.1.3,"Karel  Valter , Philippe  Arrizabalaga ",1998,Chemistry
132916921,Substance Number 8 in Chapter 2.1.3,"Karel  Valter , Philippe  Arrizabalaga ",1998,Chemistry
133524890,Substance Number 1 in Chapter 2.1.3,"Karel  Valter , Philippe  Arrizabalaga ",1998,Chemistry
188597936,Computer programming in quantitative biology,R. G. Davies ,1972,Computer Science Biology
188759188,Computer Programming in Quantitative Biology.,"R.  Mead , R. G.  Davies ",1972,Computer Science
